Refractive index of gold (Made on 10-13-21)
1 2 3 0 0 = specifies whether N or epsilon are read in (see manual)
lambda [um]	n	k
1.275	0.38038	8.60365
1.276	0.38084	8.61138
1.277	0.38129	8.61911
1.278	0.38174	8.62684
1.279	0.38219	8.63458
1.280	0.38264	8.64231
1.281	0.38309	8.65004
1.282	0.38354	8.65778
1.283	0.38398	8.66551
1.284	0.38442	8.67324
1.285	0.38487	8.68097
1.286	0.38531	8.68871
1.287	0.38575	8.69644
1.288	0.38619	8.70417
1.289	0.38662	8.71190
1.290	0.38706	8.71964
1.291	0.38750	8.72737
1.292	0.38793	8.73510
1.293	0.38836	8.74283
1.294	0.38879	8.75057
1.295	0.38923	8.75830
1.296	0.38966	8.76603
1.297	0.39008	8.77376
1.298	0.39051	8.78150
1.299	0.39094	8.78923
1.300	0.39136	8.79696
1.301	0.39179	8.80469
1.302	0.39221	8.81243
1.303	0.39264	8.82016
1.304	0.39306	8.82789
1.305	0.39348	8.83562
1.306	0.39390	8.84336
1.307	0.39432	8.85109
1.308	0.39474	8.85882
1.309	0.39516	8.86656
1.310	0.39558	8.87429
1.311	0.39599	8.88202
1.312	0.39641	8.88976
1.313	0.39683	8.89749
1.314	0.39724	8.90522
1.315	0.39765	8.91296
1.316	0.39807	8.92069
1.317	0.39848	8.92842
1.318	0.39889	8.93616
1.319	0.39931	8.94389
1.320	0.39972	8.95163
1.321	0.40013	8.95936
1.322	0.40054	8.96709
1.323	0.40095	8.97483
1.324	0.40136	8.98256
1.325	0.40177	8.99030
1.326	0.40218	8.99803
1.327	0.40259	9.00577
1.328	0.40299	9.01350
1.329	0.40340	9.02124
1.330	0.40381	9.02897
1.331	0.40422	9.03671
1.332	0.40462	9.04444
1.333	0.40503	9.05218
1.334	0.40544	9.05991
1.335	0.40584	9.06765
1.336	0.40625	9.07539
1.337	0.40666	9.08312
1.338	0.40706	9.09086
1.339	0.40747	9.09860
1.340	0.40787	9.10633
1.341	0.40828	9.11407
1.342	0.40869	9.12181
1.343	0.40909	9.12954
1.344	0.40950	9.13728
1.345	0.40990	9.14502
1.346	0.41031	9.15276
1.347	0.41072	9.16050
1.348	0.41112	9.16823
1.349	0.41153	9.17597
1.350	0.41193	9.18371
1.351	0.41234	9.19145
1.352	0.41275	9.19919
1.353	0.41316	9.20693
1.354	0.41356	9.21467
1.355	0.41397	9.22241
1.356	0.41438	9.23015
1.357	0.41479	9.23789
1.358	0.41519	9.24563
1.359	0.41560	9.25337
1.360	0.41601	9.26111
1.361	0.41642	9.26885
1.362	0.41683	9.27660
1.363	0.41724	9.28434
1.364	0.41765	9.29208
1.365	0.41807	9.29982
1.366	0.41848	9.30757
1.367	0.41889	9.31531
1.368	0.41930	9.32305
1.369	0.41972	9.33079
1.370	0.42013	9.33854
1.371	0.42055	9.34628
1.372	0.42096	9.35403
1.373	0.42138	9.36177
1.374	0.42179	9.36952
1.375	0.42221	9.37726
1.376	0.42263	9.38501
1.377	0.42305	9.39275
1.378	0.42347	9.40050
1.379	0.42389	9.40825
1.380	0.42431	9.41599
1.381	0.42473	9.42374
1.382	0.42516	9.43149
1.383	0.42558	9.43924
1.384	0.42600	9.44698
1.385	0.42643	9.45473
1.386	0.42686	9.46248
1.387	0.42728	9.47023
1.388	0.42771	9.47798
1.389	0.42814	9.48573
1.390	0.42857	9.49348
1.391	0.42901	9.50123
1.392	0.42944	9.50898
1.393	0.42987	9.51673
1.394	0.43031	9.52448
1.395	0.43074	9.53224
1.396	0.43118	9.53999
1.397	0.43162	9.54774
1.398	0.43206	9.55549
1.399	0.43250	9.56325
1.400	0.43294	9.57100
1.401	0.43339	9.57876
1.402	0.43383	9.58651
1.403	0.43428	9.59426
1.404	0.43472	9.60202
1.405	0.43517	9.60978
1.406	0.43562	9.61753
1.407	0.43607	9.62529
1.408	0.43652	9.63304
1.409	0.43697	9.64080
1.410	0.43743	9.64856
1.411	0.43788	9.65632
1.412	0.43834	9.66408
1.413	0.43880	9.67183
1.414	0.43926	9.67959
1.415	0.43972	9.68735
1.416	0.44018	9.69511
1.417	0.44064	9.70287
1.418	0.44110	9.71063
1.419	0.44157	9.71839
1.420	0.44204	9.72615
1.421	0.44250	9.73392
1.422	0.44297	9.74168
1.423	0.44344	9.74944
1.424	0.44391	9.75720
1.425	0.44439	9.76496
1.426	0.44486	9.77273
1.427	0.44534	9.78049
1.428	0.44581	9.78826
1.429	0.44629	9.79602
1.430	0.44677	9.80378
1.431	0.44725	9.81155
1.432	0.44773	9.81931
1.433	0.44822	9.82708
1.434	0.44870	9.83485
1.435	0.44919	9.84261
1.436	0.44967	9.85038
1.437	0.45016	9.85815
1.438	0.45065	9.86591
1.439	0.45114	9.87368
1.440	0.45164	9.88145
1.441	0.45213	9.88922
1.442	0.45263	9.89699
1.443	0.45312	9.90476
1.444	0.45362	9.91252
1.445	0.45412	9.92029
1.446	0.45462	9.92806
1.447	0.45512	9.93584
1.448	0.45563	9.94361
1.449	0.45613	9.95138
1.450	0.45664	9.95915
1.451	0.45715	9.96692
1.452	0.45766	9.97469
1.453	0.45817	9.98247
1.454	0.45868	9.99024
1.455	0.45920	9.99801
1.456	0.45971	10.00578
1.457	0.46023	10.01356
1.458	0.46075	10.02133
1.459	0.46127	10.02911
1.460	0.46179	10.03688
1.461	0.46231	10.04466
1.462	0.46283	10.05243
1.463	0.46336	10.06021
1.464	0.46389	10.06799
1.465	0.46442	10.07576
1.466	0.46495	10.08354
1.467	0.46548	10.09132
1.468	0.46601	10.09909
1.469	0.46655	10.10687
1.470	0.46708	10.11465
1.471	0.46762	10.12243
1.472	0.46816	10.13021
1.473	0.46870	10.13799
1.474	0.46924	10.14577
1.475	0.46979	10.15355
1.476	0.47033	10.16133
1.477	0.47088	10.16911
1.478	0.47143	10.17689
1.479	0.47198	10.18467
1.480	0.47253	10.19245
1.481	0.47308	10.20023
1.482	0.47364	10.20801
1.483	0.47420	10.21580
1.484	0.47475	10.22358
1.485	0.47531	10.23136
1.486	0.47588	10.23915
1.487	0.47644	10.24693
1.488	0.47700	10.25471
1.489	0.47757	10.26250
1.490	0.47814	10.27028
1.491	0.47871	10.27807
1.492	0.47928	10.28585
1.493	0.47985	10.29364
1.494	0.48043	10.30143
1.495	0.48100	10.30921
1.496	0.48158	10.31700
1.497	0.48216	10.32479
1.498	0.48274	10.33257
1.499	0.48332	10.34036
1.500	0.48391	10.34815
1.501	0.48449	10.35594
1.502	0.48508	10.36373
1.503	0.48567	10.37151
1.504	0.48626	10.37930
1.505	0.48686	10.38709
1.506	0.48745	10.39488
1.507	0.48805	10.40267
1.508	0.48864	10.41046
1.509	0.48924	10.41825
1.510	0.48985	10.42605
1.511	0.49045	10.43384
1.512	0.49105	10.44163
1.513	0.49166	10.44942
1.514	0.49227	10.45721
1.515	0.49288	10.46501
1.516	0.49349	10.47280
1.517	0.49411	10.48059
1.518	0.49472	10.48839
1.519	0.49534	10.49618
1.520	0.49596	10.50397
1.521	0.49658	10.51177
1.522	0.49720	10.51956
1.523	0.49783	10.52736
1.524	0.49845	10.53515
1.525	0.49908	10.54295
1.526	0.49971	10.55074
1.527	0.50034	10.55854
1.528	0.50098	10.56634
1.529	0.50161	10.57413
1.530	0.50225	10.58193
1.531	0.50289	10.58973
1.532	0.50353	10.59753
1.533	0.50417	10.60533
1.534	0.50482	10.61312
1.535	0.50547	10.62092
1.536	0.50611	10.62872
1.537	0.50676	10.63652
1.538	0.50742	10.64432
1.539	0.50807	10.65212
1.540	0.50873	10.65992
1.541	0.50938	10.66772
1.542	0.51004	10.67552
1.543	0.51071	10.68332
1.544	0.51137	10.69112
1.545	0.51204	10.69893
1.546	0.51270	10.70673
1.547	0.51337	10.71453
1.548	0.51404	10.72233
1.549	0.51472	10.73014
1.550	0.51539	10.73794
1.551	0.51607	10.74574
1.552	0.51675	10.75355
1.553	0.51743	10.76135
1.554	0.51811	10.76915
1.555	0.51880	10.77696
1.556	0.51948	10.78476
1.557	0.52017	10.79257
1.558	0.52086	10.80037
1.559	0.52156	10.80818
1.560	0.52225	10.81599
1.561	0.52295	10.82379
1.562	0.52365	10.83160
1.563	0.52435	10.83941
1.564	0.52505	10.84721
1.565	0.52576	10.85502
1.566	0.52646	10.86283
1.567	0.52717	10.87064
1.568	0.52788	10.87845
1.569	0.52860	10.88625
1.570	0.52931	10.89406
1.571	0.53003	10.90187
1.572	0.53075	10.90968
1.573	0.53147	10.91749
1.574	0.53219	10.92530
1.575	0.53292	10.93311
1.576	0.53365	10.94092
1.577	0.53438	10.94873
1.578	0.53511	10.95654
1.579	0.53584	10.96436
1.580	0.53658	10.97217
1.581	0.53732	10.97998
1.582	0.53806	10.98779
1.583	0.53880	10.99560
1.584	0.53954	11.00342
1.585	0.54029	11.01123
1.586	0.54104	11.01904
1.587	0.54179	11.02686
1.588	0.54254	11.03467
1.589	0.54330	11.04248
1.590	0.54405	11.05030
1.591	0.54481	11.05811
1.592	0.54557	11.06593
1.593	0.54634	11.07374
1.594	0.54710	11.08156
1.595	0.54787	11.08938
1.596	0.54864	11.09719
1.597	0.54941	11.10501
1.598	0.55019	11.11282
1.599	0.55096	11.12064
1.600	0.55174	11.12846
1.601	0.55253	11.13628
1.602	0.55331	11.14409
1.603	0.55409	11.15191
1.604	0.55488	11.15973
1.605	0.55567	11.16755
1.606	0.55646	11.17537
1.607	0.55726	11.18319
1.608	0.55806	11.19101
1.609	0.55885	11.19882
1.610	0.55966	11.20664
1.611	0.56046	11.21446
1.612	0.56126	11.22228
1.613	0.56207	11.23011
1.614	0.56288	11.23793
1.615	0.56370	11.24575
1.616	0.56451	11.25357
1.617	0.56533	11.26139
1.618	0.56615	11.26921
1.619	0.56697	11.27703
1.620	0.56779	11.28486
1.621	0.56862	11.29268
1.622	0.56945	11.30050
1.623	0.57028	11.30833
1.624	0.57111	11.31615
1.625	0.57194	11.32397
1.626	0.57278	11.33180
1.627	0.57362	11.33962
1.628	0.57446	11.34745
1.629	0.57530	11.35527
1.630	0.57615	11.36309
1.631	0.57700	11.37092
1.632	0.57785	11.37875
1.633	0.57870	11.38657
1.634	0.57955	11.39440
1.635	0.58041	11.40222
1.636	0.58127	11.41005
1.637	0.58213	11.41788
1.638	0.58299	11.42570
1.639	0.58386	11.43353
1.640	0.58473	11.44136
1.641	0.58560	11.44919
1.642	0.58647	11.45701
1.643	0.58734	11.46484
1.644	0.58822	11.47267
1.645	0.58910	11.48050
1.646	0.58998	11.48833
1.647	0.59086	11.49616
1.648	0.59174	11.50399
1.649	0.59263	11.51182
1.650	0.59352	11.51965
1.651	0.59441	11.52748
1.652	0.59530	11.53531
1.653	0.59620	11.54314
1.654	0.59709	11.55097
1.655	0.59799	11.55880
1.656	0.59889	11.56663
1.657	0.59980	11.57446
1.658	0.60070	11.58230
1.659	0.60161	11.59013
1.660	0.60252	11.59796
1.661	0.60343	11.60579
1.662	0.60434	11.61363
1.663	0.60526	11.62146
1.664	0.60618	11.62929
1.665	0.60710	11.63713
1.666	0.60802	11.64496
1.667	0.60894	11.65279
1.668	0.60987	11.66063
1.669	0.61079	11.66846
1.670	0.61172	11.67630
1.671	0.61266	11.68413
1.672	0.61359	11.69197
1.673	0.61453	11.69980
1.674	0.61546	11.70764
1.675	0.61640	11.71548
1.676	0.61735	11.72331
1.677	0.61829	11.73115
1.678	0.61923	11.73899
1.679	0.62018	11.74682
1.680	0.62113	11.75466
1.681	0.62208	11.76250
1.682	0.62304	11.77034
1.683	0.62399	11.77817
1.684	0.62495	11.78601
1.685	0.62591	11.79385
1.686	0.62687	11.80169
1.687	0.62784	11.80953
1.688	0.62880	11.81737
1.689	0.62977	11.82521
1.690	0.63074	11.83305
1.691	0.63171	11.84089
1.692	0.63268	11.84873
1.693	0.63366	11.85657
1.694	0.63464	11.86441
1.695	0.63561	11.87225
1.696	0.63660	11.88009
1.697	0.63758	11.88793
1.698	0.63856	11.89577
1.699	0.63955	11.90361
1.700	0.64054	11.91145
1.701	0.64153	11.91930
1.702	0.64252	11.92714
1.703	0.64352	11.93498
1.704	0.64451	11.94282
1.705	0.64551	11.95067
1.706	0.64651	11.95851
1.707	0.64751	11.96635
1.708	0.64851	11.97420
1.709	0.64952	11.98204
1.710	0.65053	11.98989
1.711	0.65154	11.99773
1.712	0.65255	12.00558
1.713	0.65356	12.01342
1.714	0.65458	12.02127
1.715	0.65559	12.02911
1.716	0.65661	12.03696
1.717	0.65763	12.04480
1.718	0.65865	12.05265
1.719	0.65968	12.06049
1.720	0.66070	12.06834
1.721	0.66173	12.07619
1.722	0.66276	12.08403
1.723	0.66379	12.09188
1.724	0.66482	12.09973
1.725	0.66586	12.10758
1.726	0.66689	12.11542
1.727	0.66793	12.12327
1.728	0.66897	12.13112
1.729	0.67002	12.13897
1.730	0.67106	12.14682
1.731	0.67210	12.15467
1.732	0.67315	12.16252
1.733	0.67420	12.17037
1.734	0.67525	12.17821
1.735	0.67630	12.18606
1.736	0.67736	12.19391
1.737	0.67841	12.20176
1.738	0.67947	12.20962
1.739	0.68053	12.21747
1.740	0.68159	12.22532
1.741	0.68266	12.23317
1.742	0.68372	12.24102
1.743	0.68479	12.24887
1.744	0.68585	12.25672
1.745	0.68692	12.26457
1.746	0.68800	12.27243
1.747	0.68907	12.28028
1.748	0.69014	12.28813
1.749	0.69122	12.29598
1.750	0.69230	12.30384
1.751	0.69338	12.31169
1.752	0.69446	12.31954
1.753	0.69555	12.32740
1.754	0.69663	12.33525
1.755	0.69772	12.34310
1.756	0.69881	12.35096
1.757	0.69990	12.35881
1.758	0.70099	12.36667
1.759	0.70208	12.37452
1.760	0.70318	12.38238
1.761	0.70427	12.39023
1.762	0.70537	12.39809
1.763	0.70647	12.40594
1.764	0.70757	12.41380
1.765	0.70868	12.42166
1.766	0.70978	12.42951
1.767	0.71089	12.43737
1.768	0.71200	12.44523
1.769	0.71311	12.45308
1.770	0.71422	12.46094
1.771	0.71533	12.46880
1.772	0.71645	12.47666
1.773	0.71756	12.48451
1.774	0.71868	12.49237
1.775	0.71980	12.50023
1.776	0.72092	12.50809
1.777	0.72204	12.51595
1.778	0.72317	12.52381
1.779	0.72429	12.53166
1.780	0.72542	12.53952
1.781	0.72655	12.54738
1.782	0.72768	12.55524
1.783	0.72881	12.56310
1.784	0.72995	12.57096
1.785	0.73108	12.57882
1.786	0.73222	12.58668
1.787	0.73336	12.59454
1.788	0.73450	12.60240
1.789	0.73564	12.61027
1.790	0.73678	12.61813
1.791	0.73792	12.62599
1.792	0.73907	12.63385
1.793	0.74022	12.64171
1.794	0.74137	12.64957
1.795	0.74252	12.65744
1.796	0.74367	12.66530
1.797	0.74482	12.67316
1.798	0.74598	12.68102
1.799	0.74713	12.68889
1.800	0.74829	12.69675
1.801	0.74945	12.70461
1.802	0.75061	12.71248
1.803	0.75178	12.72034
1.804	0.75294	12.72820
1.805	0.75411	12.73607
1.806	0.75527	12.74393
1.807	0.75644	12.75180
1.808	0.75761	12.75966
1.809	0.75878	12.76753
1.810	0.75995	12.77539
1.811	0.76113	12.78326
1.812	0.76230	12.79112
1.813	0.76348	12.79899
1.814	0.76466	12.80685
1.815	0.76584	12.81472
1.816	0.76702	12.82259
1.817	0.76820	12.83045
1.818	0.76939	12.83832
1.819	0.77057	12.84619
1.820	0.77176	12.85405
1.821	0.77295	12.86192
1.822	0.77414	12.86979
1.823	0.77533	12.87765
1.824	0.77652	12.88552
1.825	0.77772	12.89339
1.826	0.77891	12.90126
1.827	0.78011	12.90913
1.828	0.78131	12.91699
1.829	0.78251	12.92486
1.830	0.78371	12.93273
1.831	0.78491	12.94060
1.832	0.78611	12.94847
1.833	0.78732	12.95634
1.834	0.78853	12.96421
1.835	0.78973	12.97208
1.836	0.79094	12.97995
1.837	0.79215	12.98782
1.838	0.79336	12.99569
1.839	0.79458	13.00356
1.840	0.79579	13.01143
1.841	0.79701	13.01930
1.842	0.79822	13.02717
1.843	0.79944	13.03504
1.844	0.80066	13.04291
1.845	0.80188	13.05079
1.846	0.80311	13.05866
1.847	0.80433	13.06653
1.848	0.80555	13.07440
1.849	0.80678	13.08227
1.850	0.80801	13.09015
1.851	0.80924	13.09802
1.852	0.81047	13.10589
1.853	0.81170	13.11376
1.854	0.81293	13.12164
1.855	0.81417	13.12951
1.856	0.81540	13.13738
1.857	0.81664	13.14526
1.858	0.81787	13.15313
1.859	0.81911	13.16101
1.860	0.82035	13.16888
1.861	0.82159	13.17675
1.862	0.82284	13.18463
1.863	0.82408	13.19250
1.864	0.82533	13.20038
1.865	0.82657	13.20825
1.866	0.82782	13.21613
1.867	0.82907	13.22400
1.868	0.83032	13.23188
1.869	0.83157	13.23976
1.870	0.83282	13.24763
1.871	0.83408	13.25551
1.872	0.83533	13.26338
1.873	0.83659	13.27126
1.874	0.83784	13.27914
1.875	0.83910	13.28701
1.876	0.84036	13.29489
1.877	0.84162	13.30277
1.878	0.84289	13.31064
1.879	0.84415	13.31852
1.880	0.84541	13.32640
1.881	0.84668	13.33428
1.882	0.84794	13.34215
1.883	0.84921	13.35003
1.884	0.85048	13.35791
1.885	0.85175	13.36579
1.886	0.85302	13.37367
1.887	0.85430	13.38155
1.888	0.85557	13.38943
1.889	0.85684	13.39730
1.890	0.85812	13.40518
1.891	0.85940	13.41306
1.892	0.86067	13.42094
1.893	0.86195	13.42882
1.894	0.86323	13.43670
1.895	0.86451	13.44458
1.896	0.86580	13.45246
1.897	0.86708	13.46034
1.898	0.86837	13.46822
1.899	0.86965	13.47610
1.900	0.87094	13.48398
1.901	0.87223	13.49187
1.902	0.87351	13.49975
1.903	0.87480	13.50763
1.904	0.87610	13.51551
1.905	0.87739	13.52339
1.906	0.87868	13.53127
1.907	0.87998	13.53915
1.908	0.88127	13.54704
1.909	0.88257	13.55492
1.910	0.88386	13.56280
1.911	0.88516	13.57068
1.912	0.88646	13.57857
1.913	0.88776	13.58645
1.914	0.88906	13.59433
1.915	0.89037	13.60221
1.916	0.89167	13.61010
1.917	0.89297	13.61798
1.918	0.89428	13.62586
1.919	0.89559	13.63375
1.920	0.89689	13.64163
1.921	0.89820	13.64952
1.922	0.89951	13.65740
1.923	0.90082	13.66529
1.924	0.90214	13.67317
1.925	0.90345	13.68105
1.926	0.90476	13.68894
1.927	0.90608	13.69682
1.928	0.90739	13.70471
1.929	0.90871	13.71259
1.930	0.91003	13.72048
1.931	0.91134	13.72837
1.932	0.91266	13.73625
1.933	0.91398	13.74414
1.934	0.91531	13.75202
1.935	0.91663	13.75991
1.936	0.91795	13.76779
1.937	0.91927	13.77568
1.938	0.92060	13.78357
1.939	0.92193	13.79145
1.940	0.92325	13.79934
1.941	0.92458	13.80723
1.942	0.92591	13.81512
1.943	0.92724	13.82300
1.944	0.92857	13.83089
1.945	0.92990	13.83878
1.946	0.93123	13.84667
1.947	0.93257	13.85455
1.948	0.93390	13.86244
1.949	0.93524	13.87033
1.950	0.93657	13.87822
1.951	0.93791	13.88611
1.952	0.93925	13.89399
1.953	0.94058	13.90188
1.954	0.94192	13.90977
1.955	0.94326	13.91766
1.956	0.94460	13.92555
1.957	0.94595	13.93344
1.958	0.94729	13.94133
1.959	0.94863	13.94922
1.960	0.94998	13.95711
1.961	0.95132	13.96500
1.962	0.95267	13.97289
1.963	0.95402	13.98078
1.964	0.95536	13.98867
1.965	0.95671	13.99656
1.966	0.95806	14.00445
1.967	0.95941	14.01234
1.968	0.96076	14.02023
1.969	0.96211	14.02812
1.970	0.96347	14.03601
1.971	0.96482	14.04390
1.972	0.96618	14.05179
1.973	0.96753	14.05969
1.974	0.96889	14.06758
1.975	0.97024	14.07547
1.976	0.97160	14.08336
1.977	0.97296	14.09125
1.978	0.97432	14.09914
1.979	0.97568	14.10704
1.980	0.97704	14.11493
1.981	0.97840	14.12282
1.982	0.97976	14.13071
1.983	0.98112	14.13861
1.984	0.98249	14.14650
1.985	0.98385	14.15439
1.986	0.98522	14.16229
1.987	0.98658	14.17018
1.988	0.98795	14.17807
1.989	0.98932	14.18597
1.990	0.99068	14.19386
1.991	0.99205	14.20175
1.992	0.99342	14.20965
1.993	0.99479	14.21754
1.994	0.99616	14.22544
1.995	0.99753	14.23333
1.996	0.99890	14.24122
1.997	1.00028	14.24912
1.998	1.00165	14.25701
1.999	1.00303	14.26491
