 Sphere of radius 5 nm and dipole spacing 1 nm 
	515 = number of dipoles in target
 1.000000 0.000000 0.000000 = A_1 vector
 0.000000 1.000000 0.000000 = A_2 vector
 1.000000 1.000000 1.000000 = (d_x,d_y,d_z)/d
 0.000000 0.000000 0.000000 = (x,y,z)/d
 JA  IX  IY  IZ ICOMP(x,y,z)
	205	-4	-1	4	1	1	1
	206	-3	-1	-3	1	1	1
	207	-3	-1	-2	1	1	1
	208	-3	-1	-1	1	1	1
	209	-3	-1	0	1	1	1
	210	-3	-1	1	1	1	1
	211	-3	-1	2	1	1	1
	212	-3	-1	3	1	1	1
	213	-2	-1	-2	1	1	1
	214	-2	-1	-1	1	1	1
	215	-2	-1	0	1	1	1
	216	-2	-1	1	1	1	1
	217	-2	-1	2	1	1	1
	218	-11	0	0	1	1	1
	219	-10	0	-3	1	1	1
	220	-10	0	-2	1	1	1
	221	-10	0	-1	1	1	1
	222	-10	0	0	1	1	1
	223	-10	0	1	1	1	1
	224	-10	0	2	1	1	1
	225	-10	0	3	1	1	1
	226	-9	0	-4	1	1	1
	227	-9	0	-3	1	1	1
	228	-9	0	-2	1	1	1
	229	-9	0	-1	1	1	1
	230	-9	0	0	1	1	1
	231	-9	0	1	1	1	1
	232	-9	0	2	1	1	1
	233	-9	0	3	1	1	1
	234	-9	0	4	1	1	1
	235	-8	0	-4	1	1	1
	236	-8	0	-3	1	1	1
	237	-8	0	-2	1	1	1
	238	-8	0	-1	1	1	1
	239	-8	0	0	1	1	1
	240	-8	0	1	1	1	1
	241	-8	0	2	1	1	1
	242	-8	0	3	1	1	1
	243	-8	0	4	1	1	1
	244	-7	0	-4	1	1	1
	245	-7	0	-3	1	1	1
	246	-7	0	-2	1	1	1
	247	-7	0	-1	1	1	1
	248	-7	0	0	1	1	1
	249	-7	0	1	1	1	1
	250	-7	0	2	1	1	1
	251	-7	0	3	1	1	1
	252	-7	0	4	1	1	1
	253	-6	0	-5	1	1	1
	254	-6	0	-4	1	1	1
	255	-6	0	-3	1	1	1
	256	-6	0	-2	1	1	1
	257	-6	0	-1	1	1	1
	258	-6	0	0	1	1	1
	259	-6	0	1	1	1	1
	260	-6	0	2	1	1	1
	261	-6	0	3	1	1	1
	262	-6	0	4	1	1	1
	263	-6	0	5	1	1	1
	264	-5	0	-4	1	1	1
	265	-5	0	-3	1	1	1
	266	-5	0	-2	1	1	1
	267	-5	0	-1	1	1	1
	268	-5	0	0	1	1	1
	269	-5	0	1	1	1	1
	270	-5	0	2	1	1	1
	271	-5	0	3	1	1	1
	272	-5	0	4	1	1	1
	273	-4	0	-4	1	1	1
	274	-4	0	-3	1	1	1
	275	-4	0	-2	1	1	1
	276	-4	0	-1	1	1	1
	277	-4	0	0	1	1	1
	278	-4	0	1	1	1	1
	279	-4	0	2	1	1	1
	280	-4	0	3	1	1	1
	281	-4	0	4	1	1	1
	282	-3	0	-4	1	1	1
	283	-3	0	-3	1	1	1
	284	-3	0	-2	1	1	1
	285	-3	0	-1	1	1	1
	286	-3	0	0	1	1	1
	287	-3	0	1	1	1	1
	288	-3	0	2	1	1	1
	289	-3	0	3	1	1	1
	290	-3	0	4	1	1	1
	291	-2	0	-3	1	1	1
	292	-2	0	-2	1	1	1
	293	-2	0	-1	1	1	1
	294	-2	0	0	1	1	1
	295	-2	0	1	1	1	1
	296	-2	0	2	1	1	1
	297	-2	0	3	1	1	1
	298	-1	0	0	1	1	1
	299	-10	1	-2	1	1	1
	300	-10	1	-1	1	1	1
	301	-10	1	0	1	1	1
	302	-10	1	1	1	1	1
	303	-10	1	2	1	1	1
	304	-9	1	-3	1	1	1
	305	-9	1	-2	1	1	1
	306	-9	1	-1	1	1	1
	307	-9	1	0	1	1	1
	308	-9	1	1	1	1	1
	309	-9	1	2	1	1	1
	310	-9	1	3	1	1	1
	311	-8	1	-4	1	1	1
	312	-8	1	-3	1	1	1
	313	-8	1	-2	1	1	1
	314	-8	1	-1	1	1	1
	315	-8	1	0	1	1	1
	316	-8	1	1	1	1	1
	317	-8	1	2	1	1	1
	318	-8	1	3	1	1	1
	319	-8	1	4	1	1	1
	320	-7	1	-4	1	1	1
	321	-7	1	-3	1	1	1
	322	-7	1	-2	1	1	1
	323	-7	1	-1	1	1	1
	324	-7	1	0	1	1	1
	325	-7	1	1	1	1	1
	326	-7	1	2	1	1	1
	327	-7	1	3	1	1	1
	328	-7	1	4	1	1	1
	329	-6	1	-4	1	1	1
	330	-6	1	-3	1	1	1
	331	-6	1	-2	1	1	1
	332	-6	1	-1	1	1	1
	333	-6	1	0	1	1	1
	334	-6	1	1	1	1	1
	335	-6	1	2	1	1	1
	336	-6	1	3	1	1	1
	337	-6	1	4	1	1	1
	338	-5	1	-4	1	1	1
	339	-5	1	-3	1	1	1
	340	-5	1	-2	1	1	1
	341	-5	1	-1	1	1	1
	342	-5	1	0	1	1	1
	343	-5	1	1	1	1	1
	344	-5	1	2	1	1	1
	345	-5	1	3	1	1	1
	346	-5	1	4	1	1	1
	347	-4	1	-4	1	1	1
	348	-4	1	-3	1	1	1
	349	-4	1	-2	1	1	1
	350	-4	1	-1	1	1	1
	351	-4	1	0	1	1	1
	352	-4	1	1	1	1	1
	353	-4	1	2	1	1	1
	354	-4	1	3	1	1	1
	355	-4	1	4	1	1	1
	356	-3	1	-3	1	1	1
	357	-3	1	-2	1	1	1
	358	-3	1	-1	1	1	1
	359	-3	1	0	1	1	1
	360	-3	1	1	1	1	1
	361	-3	1	2	1	1	1
	362	-3	1	3	1	1	1
	363	-2	1	-2	1	1	1
	364	-2	1	-1	1	1	1
	365	-2	1	0	1	1	1
	366	-2	1	1	1	1	1
	367	-2	1	2	1	1	1
	368	-10	2	-2	1	1	1
	369	-10	2	-1	1	1	1
	370	-10	2	0	1	1	1
	371	-10	2	1	1	1	1
	372	-10	2	2	1	1	1
	373	-9	2	-3	1	1	1
	374	-9	2	-2	1	1	1
	375	-9	2	-1	1	1	1
	376	-9	2	0	1	1	1
	377	-9	2	1	1	1	1
	378	-9	2	2	1	1	1
	379	-9	2	3	1	1	1
	380	-8	2	-4	1	1	1
	381	-8	2	-3	1	1	1
	382	-8	2	-2	1	1	1
	383	-8	2	-1	1	1	1
	384	-8	2	0	1	1	1
	385	-8	2	1	1	1	1
	386	-8	2	2	1	1	1
	387	-8	2	3	1	1	1
	388	-8	2	4	1	1	1
	389	-7	2	-4	1	1	1
	390	-7	2	-3	1	1	1
	391	-7	2	-2	1	1	1
	392	-7	2	-1	1	1	1
	393	-7	2	0	1	1	1
	394	-7	2	1	1	1	1
	395	-7	2	2	1	1	1
	396	-7	2	3	1	1	1
	397	-7	2	4	1	1	1
	398	-6	2	-4	1	1	1
	399	-6	2	-3	1	1	1
	400	-6	2	-2	1	1	1
	401	-6	2	-1	1	1	1
	402	-6	2	0	1	1	1
	403	-6	2	1	1	1	1
	404	-6	2	2	1	1	1
	405	-6	2	3	1	1	1
	406	-6	2	4	1	1	1
	407	-5	2	-4	1	1	1
	408	-5	2	-3	1	1	1
	409	-5	2	-2	1	1	1
	410	-5	2	-1	1	1	1
	411	-5	2	0	1	1	1
	412	-5	2	1	1	1	1
	413	-5	2	2	1	1	1
	414	-5	2	3	1	1	1
	415	-5	2	4	1	1	1
	416	-4	2	-4	1	1	1
	417	-4	2	-3	1	1	1
	418	-4	2	-2	1	1	1
	419	-4	2	-1	1	1	1
	420	-4	2	0	1	1	1
	421	-4	2	1	1	1	1
	422	-4	2	2	1	1	1
	423	-4	2	3	1	1	1
	424	-4	2	4	1	1	1
	425	-3	2	-3	1	1	1
	426	-3	2	-2	1	1	1
	427	-3	2	-1	1	1	1
	428	-3	2	0	1	1	1
	429	-3	2	1	1	1	1
	430	-3	2	2	1	1	1
	431	-3	2	3	1	1	1
	432	-2	2	-2	1	1	1
	433	-2	2	-1	1	1	1
	434	-2	2	0	1	1	1
	435	-2	2	1	1	1	1
	436	-2	2	2	1	1	1
	437	-10	3	0	1	1	1
	438	-9	3	-2	1	1	1
	439	-9	3	-1	1	1	1
	440	-9	3	0	1	1	1
	441	-9	3	1	1	1	1
	442	-9	3	2	1	1	1
	443	-8	3	-3	1	1	1
	444	-8	3	-2	1	1	1
	445	-8	3	-1	1	1	1
	446	-8	3	0	1	1	1
	447	-8	3	1	1	1	1
	448	-8	3	2	1	1	1
	449	-8	3	3	1	1	1
	450	-7	3	-3	1	1	1
	451	-7	3	-2	1	1	1
	452	-7	3	-1	1	1	1
	453	-7	3	0	1	1	1
	454	-7	3	1	1	1	1
	455	-7	3	2	1	1	1
	456	-7	3	3	1	1	1
	457	-6	3	-4	1	1	1
	458	-6	3	-3	1	1	1
	459	-6	3	-2	1	1	1
	460	-6	3	-1	1	1	1
	461	-6	3	0	1	1	1
	462	-6	3	1	1	1	1
	463	-6	3	2	1	1	1
	464	-6	3	3	1	1	1
	465	-6	3	4	1	1	1
	466	-5	3	-3	1	1	1
	467	-5	3	-2	1	1	1
	468	-5	3	-1	1	1	1
	469	-5	3	0	1	1	1
	470	-5	3	1	1	1	1
	471	-5	3	2	1	1	1
	472	-5	3	3	1	1	1
	473	-4	3	-3	1	1	1
	474	-4	3	-2	1	1	1
	475	-4	3	-1	1	1	1
	476	-4	3	0	1	1	1
	477	-4	3	1	1	1	1
	478	-4	3	2	1	1	1
	479	-4	3	3	1	1	1
	480	-3	3	-2	1	1	1
	481	-3	3	-1	1	1	1
	482	-3	3	0	1	1	1
	483	-3	3	1	1	1	1
	484	-3	3	2	1	1	1
	485	-2	3	0	1	1	1
	486	-9	4	0	1	1	1
	487	-8	4	-2	1	1	1
	488	-8	4	-1	1	1	1
	489	-8	4	0	1	1	1
	490	-8	4	1	1	1	1
	491	-8	4	2	1	1	1
	492	-7	4	-2	1	1	1
	493	-7	4	-1	1	1	1
	494	-7	4	0	1	1	1
	495	-7	4	1	1	1	1
	496	-7	4	2	1	1	1
	497	-6	4	-3	1	1	1
	498	-6	4	-2	1	1	1
	499	-6	4	-1	1	1	1
	500	-6	4	0	1	1	1
	501	-6	4	1	1	1	1
	502	-6	4	2	1	1	1
	503	-6	4	3	1	1	1
	504	-5	4	-2	1	1	1
	505	-5	4	-1	1	1	1
	506	-5	4	0	1	1	1
	507	-5	4	1	1	1	1
	508	-5	4	2	1	1	1
	509	-4	4	-2	1	1	1
	510	-4	4	-1	1	1	1
	511	-4	4	0	1	1	1
	512	-4	4	1	1	1	1
	513	-4	4	2	1	1	1
	514	-3	4	0	1	1	1
	515	-6	5	0	1	1	1
